filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID
GTY030 clump 25C 16 05 m-50.csv,Mito 11,12,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.03,818.32,650.05,224918.91,62.16,NA,NA,NA,NA,NA,62.95,27.56,1.22,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 12,13,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.57,982.67,733.48,313195.19,84.82,NA,NA,NA,NA,NA,66.8,24.78,1.87,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 13,14,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.97,1153.85,745.36,298887.69,154.28,NA,NA,NA,NA,NA,61.67,30.06,2.15,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 22,23,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.26,4541.4,796.71,1273941.38,457.18,NA,NA,NA,NA,NA,65.06,26.41,2.34,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 23,24,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.71,1092.06,657.63,402467.5,160.4,NA,NA,NA,NA,NA,62.62,27.26,2.87,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 25,26,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.39,11300.9,2648.52,317822,2193.91,NA,NA,NA,NA,NA,64.55,27.34,2.7,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 29,30,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.89,847.58,613.45,52757.04,93.62,NA,NA,NA,NA,NA,66.75,26.14,3.22,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 05 m-50.csv,Mito 31,32,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.13,1091.83,664.47,706330.75,105.09,NA,NA,NA,NA,NA,64.59,30.34,3.21,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 06 m-25.csv,ROIs 1,1,169.18,418,699,546.64,77669302,34.97,219,1732,407.48,57897897,127.4,271.43,1840.54,546.45,77642720,84.53,6.45,18096.31,438.45,62297512,674.95,NA,NA,NA,GTY030 clump 25C 16,ROIs,Object,2,NA
GTY030 clump 25C 16 06 m-25.csv,Mito 5,6,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.3,838.7,684.85,108205.76,63.31,NA,NA,NA,NA,NA,63.28,15.42,1.22,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 06 m-25.csv,Mito 28,29,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.63,1199.28,681.57,1517863.63,115.18,NA,NA,NA,NA,NA,62.16,14.22,2.16,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 06 m-35.csv,ROIs 1,1,169.18,418,699,546.64,77669302,34.97,219,1732,407.48,57897897,127.4,271.43,1840.54,546.45,77642720,84.53,6.45,18096.31,438.45,62297512,674.95,NA,NA,NA,GTY030 clump 25C 16,ROIs,Object,2,NA
GTY030 clump 25C 16 06 m-35.csv,Mito 6,7,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.3,838.7,681.31,126722.98,63.2,NA,NA,NA,NA,NA,63.28,15.42,1.23,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 06 m-35.csv,Mito 28,29,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.63,1199.28,674.22,1763090.75,114.59,NA,NA,NA,NA,NA,62.16,14.23,2.17,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 06 m-50.csv,ROIs 1,1,169.18,418,699,546.64,77669302,34.97,219,1732,407.48,57897897,127.4,271.43,1840.54,546.45,77642720,84.53,6.45,18096.31,438.45,62297512,674.95,NA,NA,NA,GTY030 clump 25C 16,ROIs,Object,2,NA
GTY030 clump 25C 16 06 m-50.csv,Mito 3,4,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.3,838.7,677.39,163250.52,61.53,NA,NA,NA,NA,NA,63.27,15.43,1.23,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 06 m-50.csv,Mito 17,18,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.43,1199.28,664.06,2287698.25,113.23,NA,NA,NA,NA,NA,62.17,14.23,2.17,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-25.csv,ROIs 1,1,285.75,397,1101,558.26,134000000,43.62,212,1435,351.34,84317967,94.82,279.1,9273.83,556.12,133000000,130.33,11.97,17159.46,362.36,86962192,479.68,NA,NA,NA,GTY030 clump 25C 16,ROIs,Object,4,NA
GTY030 clump 25C 16 07 m-25.csv,Mito 9,10,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.9,1148.05,707.24,731998.31,108.48,NA,NA,NA,NA,NA,63.96,5,2.13,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-25.csv,Mito 16,17,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.25,1236,748.89,158015.84,174.03,NA,NA,NA,NA,NA,65.69,3.68,2.24,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-25.csv,Mito 17,18,0.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.9,6493.6,796.99,658312.69,524.5,NA,NA,NA,NA,NA,67.55,6.74,2.68,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-25.csv,Mito 27,28,0.0524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.92,687.03,517.87,22786.08,68.81,NA,NA,NA,NA,NA,64.68,7.56,2.87,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-35.csv,ROIs 1,1,285.75,397,1101,558.26,134000000,43.62,212,1435,351.34,84317967,94.82,279.1,9273.83,556.12,133000000,130.33,11.97,17159.46,362.36,86962192,479.68,NA,NA,NA,GTY030 clump 25C 16,ROIs,Object,4,NA
GTY030 clump 25C 16 07 m-35.csv,Mito 11,12,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.32,1148.05,699.59,866790.88,107.65,NA,NA,NA,NA,NA,63.95,5.03,2.13,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-35.csv,Mito 16,17,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.25,1236,744.72,177987.47,172.02,NA,NA,NA,NA,NA,65.68,3.69,2.25,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-35.csv,Mito 22,23,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.9,6493.6,787.9,745357.5,499.02,NA,NA,NA,NA,NA,67.55,6.75,2.68,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-35.csv,Mito 27,28,0.0703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.92,705.65,523.37,30878.62,74.61,NA,NA,NA,NA,NA,64.67,7.58,2.9,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-50.csv,ROIs 1,1,285.75,397,1101,558.26,134000000,43.62,212,1435,351.34,84317967,94.82,279.1,9273.83,556.12,133000000,130.33,11.97,17159.46,362.36,86962192,479.68,NA,NA,NA,GTY030 clump 25C 16,ROIs,Object,4,NA
GTY030 clump 25C 16 07 m-50.csv,Mito 8,9,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.93,1148.05,687.75,1133418.63,106.81,NA,NA,NA,NA,NA,63.95,5.02,2.14,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-50.csv,Mito 15,16,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.04,1236,737.41,229334.41,166.94,NA,NA,NA,NA,NA,65.68,3.69,2.26,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-50.csv,Mito 21,22,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.04,6493.6,774.37,882776.75,481.5,NA,NA,NA,NA,NA,67.56,6.74,2.68,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 16 07 m-50.csv,Mito 26,27,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.92,909.05,541.68,46042.46,106.93,NA,NA,NA,NA,NA,64.67,7.59,2.92,GTY030 clump 25C 16,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-25.csv,ROIs 1,1,209.09,422,1029,571.85,100000000,45.33,234,1717,376.17,66055504,106.16,235.9,5836.02,569.74,100000000,134.24,1e-6,19547.41,392.1,68852720,662.87,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,6,NA
GTY030 clump 25C 17 01 m-25.csv,Mito 6,7,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.31,891.24,722.43,83079.28,68,NA,NA,NA,NA,NA,24.4,46.27,0.887,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-25.csv,Mito 9,10,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.85,2207.89,840.39,431118.13,271.09,NA,NA,NA,NA,NA,26.19,40.49,2.16,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-25.csv,Mito 16,17,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.92,900.94,686.67,74160.63,67.55,NA,NA,NA,NA,NA,23.78,45.85,1.17,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-25.csv,Mito 30,31,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.05,1038.41,688.89,312757.78,122.5,NA,NA,NA,NA,NA,26.99,43.11,3.15,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-25.csv,Mito 31,32,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.47,1345.48,936.24,118902.55,168.09,NA,NA,NA,NA,NA,25.94,44.31,2.48,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-25.csv,Mito 39,40,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.78,1606.74,788.47,264925.19,233.59,NA,NA,NA,NA,NA,24.8,43.39,3.09,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-35.csv,ROIs 1,1,209.09,422,1029,571.85,100000000,45.33,234,1717,376.17,66055504,106.16,235.9,5836.02,569.74,100000000,134.24,1e-6,19547.41,392.1,68852720,662.87,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,6,NA
GTY030 clump 25C 17 01 m-35.csv,Mito 5,6,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.52,891.24,712.89,108359.78,72.62,NA,NA,NA,NA,NA,24.36,46.26,0.839,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-35.csv,Mito 10,11,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.85,2207.89,827.25,475670.91,273.22,NA,NA,NA,NA,NA,26.19,40.48,2.15,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-35.csv,Mito 16,17,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.92,900.94,688.39,88113.96,68.51,NA,NA,NA,NA,NA,23.8,45.86,1.14,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-35.csv,Mito 30,31,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.05,1051.14,687.69,336281.88,125.01,NA,NA,NA,NA,NA,26.99,43.1,3.14,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-35.csv,Mito 31,32,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.18,1345.48,917.64,139482.03,174.99,NA,NA,NA,NA,NA,25.95,44.31,2.47,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-35.csv,Mito 40,41,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.78,1606.74,789.05,293527.44,232.87,NA,NA,NA,NA,NA,24.8,43.39,3.08,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-50.csv,ROIs 1,1,209.09,422,1029,571.85,100000000,45.33,234,1717,376.17,66055504,106.16,235.9,5836.02,569.74,100000000,134.24,1e-6,19547.41,392.1,68852720,662.87,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,5,NA
GTY030 clump 25C 17 01 m-50.csv,Mito 5,6,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.22,625.16,552.61,14367.99,35.82,NA,NA,NA,NA,NA,26.89,41.41,0.104,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-50.csv,Mito 11,12,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.85,2207.89,805.32,565334.06,266.05,NA,NA,NA,NA,NA,26.19,40.49,2.14,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-50.csv,Mito 14,15,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.88,900.94,691.17,327616.25,73.1,NA,NA,NA,NA,NA,24.13,46.08,0.953,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-50.csv,Mito 29,30,0.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.32,1345.48,731.64,595551.5,171.94,NA,NA,NA,NA,NA,26.74,43.4,3.02,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 01 m-50.csv,Mito 37,38,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.78,1606.74,776.45,361824.28,235.58,NA,NA,NA,NA,NA,24.8,43.39,3.1,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-25.csv,ROIs 1,1,225.09,434,810,581.07,110000000,39.66,230,1786,411.22,77738331,119.42,233.26,2774.98,582.42,110000000,118.8,0.0417,21695.18,437.21,82651416,743.49,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,5,NA
GTY030 clump 25C 17 02 m-25.csv,Mito 4,5,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.8,683.64,605.45,27245.23,40.19,NA,NA,NA,NA,NA,30.19,47.11,0.293,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-25.csv,Mito 21,22,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.69,1443.18,825.37,203867.56,222.72,NA,NA,NA,NA,NA,32.95,45.02,1.91,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-25.csv,Mito 32,33,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.95,1268.62,716.14,999734.31,148.31,NA,NA,NA,NA,NA,30,48.75,2.87,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-25.csv,Mito 40,41,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.26,1125.2,702.14,115852.68,155.43,NA,NA,NA,NA,NA,34.02,44.71,3.75,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-25.csv,Mito 46,47,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.32,1488.17,767.14,790157.19,171.74,NA,NA,NA,NA,NA,33.85,46.87,3.03,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-35.csv,ROIs 1,1,225.09,434,810,581.07,110000000,39.66,230,1786,411.22,77738331,119.42,233.26,2774.98,582.42,110000000,118.8,0.0417,21695.18,437.21,82651416,743.49,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,5,NA
GTY030 clump 25C 17 02 m-35.csv,Mito 6,7,0.0774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.8,683.64,608.72,39566.62,39.5,NA,NA,NA,NA,NA,30.2,47.1,0.3,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-35.csv,Mito 22,23,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.69,1443.18,818.84,230092.78,218.99,NA,NA,NA,NA,NA,32.96,45.03,1.91,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-35.csv,Mito 32,33,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.95,1273.49,714.8,1149401.25,152.45,NA,NA,NA,NA,NA,29.99,48.76,2.87,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-35.csv,Mito 41,42,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.26,1125.2,695.58,136333.98,155.7,NA,NA,NA,NA,NA,34.03,44.71,3.75,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-35.csv,Mito 47,48,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.67,1488.17,760.33,890345.25,169.26,NA,NA,NA,NA,NA,33.85,46.85,3.05,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-50.csv,ROIs 1,1,225.09,434,810,581.07,110000000,39.66,230,1786,411.22,77738331,119.42,233.26,2774.98,582.42,110000000,118.8,0.0417,21695.18,437.21,82651416,743.49,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,5,NA
GTY030 clump 25C 17 02 m-50.csv,Mito 7,8,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.8,728.83,612.62,60649.39,41.07,NA,NA,NA,NA,NA,30.19,47.11,0.306,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-50.csv,Mito 8,9,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.73,623.27,545.55,14184.2,36.33,NA,NA,NA,NA,NA,30.35,48.87,0.185,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-50.csv,Mito 19,20,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.95,1443.18,809.28,288911.63,212.55,NA,NA,NA,NA,NA,32.95,45.04,1.93,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-50.csv,Mito 27,28,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.93,1273.49,714.3,1474312.75,157.38,NA,NA,NA,NA,NA,30,48.77,2.88,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 02 m-50.csv,Mito 38,39,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.38,1488.17,739.23,1237473.63,168.29,NA,NA,NA,NA,NA,33.88,46.52,3.17,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-25.csv,ROIs 1,1,242.17,440,850,585.77,119000000,44.22,236,1867,420.14,85450461,141.38,237.51,3853.62,584.87,119000000,123.38,11.82,22066.94,445.99,90707056,821.78,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,4,NA
GTY030 clump 25C 17 03 m-25.csv,Mito 19,20,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.67,1467.61,790.93,517268.56,161.42,NA,NA,NA,NA,NA,57.53,53.73,1.79,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-25.csv,Mito 23,24,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.36,1114.05,789.82,302502.28,110.69,NA,NA,NA,NA,NA,55.08,53.71,1.5,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-25.csv,Mito 37,38,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.03,2174.96,736.1,475518.66,271.58,NA,NA,NA,NA,NA,59.28,55.91,3.47,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-25.csv,Mito 42,43,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.12,1429.79,802.55,1177346.88,158.4,NA,NA,NA,NA,NA,61.2,56.12,2.2,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-35.csv,ROIs 1,1,242.17,440,850,585.77,119000000,44.22,236,1867,420.14,85450461,141.38,237.51,3853.62,584.87,119000000,123.38,11.82,22066.94,445.99,90707056,821.78,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,4,NA
GTY030 clump 25C 17 03 m-35.csv,Mito 11,12,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.67,1467.61,788.62,593827.13,158.24,NA,NA,NA,NA,NA,57.52,53.72,1.79,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-35.csv,Mito 23,24,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.36,1114.05,781.08,357732.72,110.28,NA,NA,NA,NA,NA,55.1,53.7,1.5,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-35.csv,Mito 37,38,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.03,2174.96,734.96,519619.53,272.8,NA,NA,NA,NA,NA,59.28,55.9,3.47,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-35.csv,Mito 43,44,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.12,1429.79,801.22,1324414.25,159.64,NA,NA,NA,NA,NA,61.2,56.1,2.18,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-50.csv,ROIs 1,1,242.17,440,850,585.77,119000000,44.22,236,1867,420.14,85450461,141.38,237.51,3853.62,584.87,119000000,123.38,11.82,22066.94,445.99,90707056,821.78,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,3,NA
GTY030 clump 25C 17 03 m-50.csv,Mito 18,19,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.67,1467.61,785.58,753370.5,154.48,NA,NA,NA,NA,NA,57.52,53.73,1.79,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-50.csv,Mito 21,22,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.36,1114.05,769.23,446922.97,110.24,NA,NA,NA,NA,NA,55.11,53.71,1.49,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 03 m-50.csv,Mito 36,37,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.03,2174.96,772.01,2223378,201.37,NA,NA,NA,NA,NA,60.65,56.05,2.57,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,ROIs 1,1,214.59,407,1740,598.12,108000000,68.37,239,1828,412.96,74424083,125.49,160.82,14537.1,594.71,107000000,255.22,1e-6,23666.17,428.45,77216920,665.07,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,7,NA
GTY030 clump 25C 17 04 m-25.csv,Mito 7,8,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.78,984.03,677.15,83966.37,94.43,NA,NA,NA,NA,NA,69.76,49.58,1.01,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,Mito 10,11,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.14,974.8,765.84,88071.41,92.45,NA,NA,NA,NA,NA,71.51,51.69,1.35,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,Mito 14,15,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.78,2148.32,738.43,709626.94,176.92,NA,NA,NA,NA,NA,67.27,48.25,1.63,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,Mito 17,18,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.64,742.91,634.39,6343.91,62.35,NA,NA,NA,NA,NA,71.08,51.98,1.2,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,Mito 22,23,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.7,1247.48,826.44,265286.69,111.91,NA,NA,NA,NA,NA,70.28,51,1.77,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,Mito 26,27,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.26,1106.78,774.04,85918.13,111.34,NA,NA,NA,NA,NA,70.43,49.22,1.88,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-25.csv,Mito 47,48,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.46,1362.1,774.09,297252.03,180.55,NA,NA,NA,NA,NA,69.4,49.04,3.81,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-35.csv,ROIs 1,1,214.59,407,1740,598.12,108000000,68.37,239,1828,412.96,74424083,125.49,160.82,14537.1,594.71,107000000,255.22,1e-6,23666.17,428.45,77216920,665.07,NA,NA,NA,GTY030 clump 25C 17,ROIs,Object,7,NA
GTY030 clump 25C 17 04 m-35.csv,Mito 7,8,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.4,734.96,643.91,10302.58,54.97,NA,NA,NA,NA,NA,68.28,49.18,0.188,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-35.csv,Mito 15,16,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.45,1764.28,1330.76,17299.94,239.38,NA,NA,NA,NA,NA,69.97,50.4,1.13,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-35.csv,Mito 17,18,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.78,2401.55,726,974288.69,170.8,NA,NA,NA,NA,NA,67.61,48.49,1.5,GTY030 clump 25C 17,Mito,Object,NA,1
GTY030 clump 25C 17 04 m-35.csv,Mito 18,19,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.53,1247.48,818.52,327409.28,112.73,NA,NA,NA,NA,NA,70.29,51.01,1.77,GTY030 clump 25C 17,Mito,Object,NA,1
